,addr,type,total_volumn,ETH,froms,block_time,BSC,Gnosis,Optimism,Arbitrum
419,0xa32365da6ff369226f49a354f981115d389db2cc,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
68,0x1d6308dfaeef77a7237697ff405dbd51c9da620d,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
386,0x994e556ee4314c2e57dc1487fddb4765fa6cab75,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
650,0xf85e87b7c4ac04bdeb5b8f9f62c5f63a9aab5f23,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
353,0x8e53b4839718f2f19dfc66f1c4748208af90f8dc,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
85,0x231829e5f50f103ce5c772cb3e984a3ebf8d974a,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
383,0x97d9ca631907d2f963af539afe4784441692a0b7,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
210,0x594a22430e7f3bd888879050235af46cfc66dc57,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
62,0x1a1ccd0b9cbc013a8bf9131dffb53fa914bcbb63,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
248,0x67339eb8dc6dad74cae01f18706a12ed74a0d0b6,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
131,0x3a7e659ff7d5ba5632772031e6a076dc98656968,ether,1.1e-06,11,1,"['2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
369,0x92cd97142e1868475f21a6ad716434d0cf7fa094,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
64,0x1b9cfc50b904987dd1675b664cb6919b9f447761,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
469,0xb73e6b3cd55467d833d146d4feb667195942bf43,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
342,0x8959d5d574708c034d4cd6164afa2e45bb7577cd,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
35,0x0da95cf71313986599468cc95decebc3da28d924,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
188,0x4fe7fc0a03681d4361bc48e8c9becab6e7f90bd4,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
568,0xdb5a5d45fcc27d1e193fe69384ad11c9851999c4,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
546,0xd0edce1b7595e1c4406fd4ee5727fb513b7b7081,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
410,0xa149c7d6afbd6f9f986930ec34fa9d06e959f44d,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z']",0,0,0,0
528,0xcc4f2674c4bfcaccd8eddd812f23b5749b99b9c1,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
572,0xdcf05cb2b2ce32361db11dddd732286edb52c31e,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
605,0xea4cc58c8d081d8c94d1b8c400eaa984357c1fba,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
440,0xad84272533ca3e5cfaca351139ebc63a17fa2c78,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
360,0x910de4de72201f43b66ad2c1a0dfe412ca81cde3,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
166,0x47f84f2bd5da265dfbf92c7bd35ccf55037bd9cd,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
621,0xf0235b224fe989d4c537ad5e2077441464740b73,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
623,0xf0acba263b546a067371af7b428f2d3f04774857,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
56,0x166b9ad5da4f1fcd2e7b2c1411f0ac5bd875ba75,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
460,0xb2610eade91f028e6b1f7b075c5ada5f48183934,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
340,0x88990e8e2d7cb918c7f2ffee9d0c2ee2137dc349,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
393,0x9ae1519017245696a9a026fa8775be883e8b9fdc,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
94,0x292168a91bb6d0a44cc40a1fc45a0a06cdcdf8ff,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
80,0x20c01bd6701f1d81e45ade78f310667a9f4efb5f,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
276,0x713390208da3adb2803a009317fc3d8e1402e62d,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
100,0x2ba1674d6c745f2f69a09c3b9936b042d3958b9f,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
407,0xa099b5e12021d6d05f92d096a19e9adfbc8604c3,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
283,0x74d5008f2934d4ee85f93cbc951d7c05ca49aacc,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
257,0x68ee8e9ca43a8a9bc8dfb13ea22cda53f04c1f0c,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
247,0x6710022ae25cdebf4c16dd1ee8b5c9453dd0ad32,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
644,0xf737db95decca228100f2547711f447dd86686b8,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
515,0xc770d0ce1325a877ce2b0af91f24f4b3d7167a9f,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
533,0xcdabaf7b0f82fafc6567b5910b55ab742fbfc362,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
640,0xf6cb89a92f30233c8fdb67c09793fc0b9a765c0b,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
532,0xcd26ae7b0a23cbefb1c4ebd94bfb13bac64e68ec,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:02:01Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
320,0x805f2f45f12ed855680cae46840cb25e054b4560,ether,1.1e-06,11,1,"['2022-07-02T06:40:16Z', '2022-07-02T07:02:01Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
200,0x55d3e40b04b50b03c4e12ebebfe88c4f376e6788,ether,1.1e-06,11,1,"['2022-07-02T06:40:49Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
391,0x9a9713d6836ae17a0e0941fde319c9197a70f288,ether,1.1e-06,11,1,"['2022-07-02T06:40:49Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:48Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
216,0x5a71443f7f5083c8de6b0d3c2a61119ee3e5b688,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
242,0x6612b057f2147775c135fd0f05d77466a9aad4e4,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
649,0xf81ec65848d5728551847ae0bc0a1a38d61ce0dc,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
556,0xd4390fec8e5ac2cfd79c0d78b2c4f9249eded9c2,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
479,0xb93d8a67462286b62caf4534fca496a75e0578f6,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
358,0x8fb730e3fc869156c960895629560b2396936994,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:35Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
225,0x5c7a9bce6cb0519641f87b32b87528d0e68d08da,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:35Z', '2022-07-02T09:09:05Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
553,0xd2ebadde5e018c1cd2a76b601b81d7999d4f4468,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:35Z', '2022-07-02T09:09:05Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
443,0xadd042bb0960009f732c6a3e28c0d6f045846552,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:35Z', '2022-07-02T09:09:05Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
69,0x1d6f5aa9901105545d8b5943fd2407073a6e2268,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:35Z', '2022-07-02T09:09:05Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:24:19Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
2,0x01ea6f040867e384e32a5f2669f244cb2430d7b9,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:35Z', '2022-07-02T09:09:05Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:24:19Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
357,0x8fa1072f7568f5171c8d1c0e3f95db185267cfb8,ether,1.1e-06,11,1,"['2022-07-02T06:42:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:35Z', '2022-07-02T09:09:05Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:24:19Z', '2022-07-02T09:33:22Z', '2022-07-02T09:37:41Z']",0,0,0,0
